customer_id,first_name,last_name,dob,gender,sin,phone,email,occupation,income_bracket,customer_segment,acquisition_channel,location_id,created_at,is_active
4620,Kristen,Lane,1951-11-09,Male,***-***-7593,(775) 402-5107 x394,brittney41@example.net,Manager,<30K,Mass Market,Branch,116,2017-10-19,True
4621,Michele,Donovan,1948-08-05,Non-binary,***-***-7968,550-037-4300 x332,brocktodd@example.com,Retail Worker,60K-100K,Emerging Affluent,Referral,247,2021-05-23,True
4622,Jill,Castillo,2001-03-03,Female,***-***-7753,1-645-113-7952,andrewlove@example.net,Lawyer,30K-60K,Mass Market,Branch,173,2019-06-28,True
4623,Andrea,Alvarez,1980-07-13,Female,***-***-6369,894-867-6091 x622,charlotte94@example.net,Accountant,60K-100K,Mass Market,Online,58,2018-08-24,True
4624,Meghan,Barnett,1968-11-10,Male,***-***-6448,834.828.7624,tina34@example.net,Student,100K-200K,Emerging Affluent,Online,62,2016-03-20,True
4625,Craig,Campbell,1974-08-04,Female,***-***-5091,1 (165) 338-2273,amymay@example.org,Teacher,30K-60K,Mass Market,Branch,162,2020-03-13,True
4626,Melanie,Garcia,1960-03-25,Male,***-***-3089,+1 (862) 892-3762,lwells@example.com,Government Employee,60K-100K,Mass Market,Branch,83,2021-06-10,True
4627,Adam,Carney,1959-10-23,Male,***-***-4096,889 133 5341,daniel32@example.org,Government Employee,200K+,High Net Worth,Online,114,2021-07-17,True
4628,Rebecca,Diaz,1956-04-17,Female,***-***-2617,1 (996) 665-1068,wilsonwilliam@example.net,Teacher,60K-100K,Emerging Affluent,Online,199,2016-01-01,True
4629,Nicholas,Parker,1953-10-21,Male,***-***-2302,204.604.8986,connorgill@example.org,Retired,<30K,Mass Market,Branch,198,2021-08-02,True
4630,Joseph,Hendrix,1981-08-10,Female,***-***-1134,711-682-6455 x141,walkerandrew@example.org,Retired,60K-100K,Emerging Affluent,Branch,168,2017-10-31,True
4631,Michael,Hill,1947-12-18,Male,***-***-9223,+1 (600) 913-6001,oparker@example.org,Retail Worker,<30K,Mass Market,Branch,205,2018-01-14,True
4632,John,Hardin,1944-06-09,Female,***-***-5135,149 008 5002,elizabethjackson@example.com,Engineer,60K-100K,Emerging Affluent,Mobile App,51,2019-07-29,True
4633,Cynthia,Garcia,2003-03-07,Female,***-***-3729,(594) 629-6525 x218,kristenkelley@example.org,Lawyer,<30K,Mass Market,Online,154,2016-03-14,True
4634,Erin,Henry,2006-08-17,Male,***-***-3532,+1 (135) 328-2381,fmalone@example.net,Student,<30K,Mass Market,Online,169,2020-05-05,True
4635,Thomas,White,2000-03-09,Non-binary,***-***-9596,337 013 6008,collinsalicia@example.com,Engineer,30K-60K,Mass Market,Mobile App,111,2021-03-08,True
4636,Emily,Thompson,1971-06-20,Male,***-***-1133,(844) 354-5457,thomas32@example.net,Retail Worker,30K-60K,Mass Market,Online,57,2017-07-23,True
4637,John,Clark,1992-09-18,Female,***-***-1000,1 (351) 561-8723,garrettstephen@example.net,Engineer,<30K,Mass Market,Branch,100,2015-01-06,True
4638,Margaret,Johnson,1969-05-02,Female,***-***-3532,+1 (686) 896-5307,michaelfreeman@example.com,Engineer,30K-60K,Mass Market,Mobile App,99,2016-04-23,True
4639,Elizabeth,Davis,1949-01-22,Male,***-***-3786,(212) 040-9400 x678,davidsoncathy@example.net,Nurse,<30K,Mass Market,Branch,232,2017-01-03,True
4640,Susan,Morales,1975-09-21,Male,***-***-2110,489-841-3265 x635,scottvictoria@example.org,Lawyer,30K-60K,Mass Market,Mobile App,66,2016-12-01,True
4641,John,Crawford,1941-05-24,Female,***-***-3730,246-395-5879,michaelrodriguez@example.net,Business Owner,100K-200K,Emerging Affluent,Mobile App,203,2019-03-24,True
4642,James,Brown,1985-05-14,Female,***-***-4894,(145) 981-8524 x937,estesjermaine@example.com,Accountant,100K-200K,Emerging Affluent,Online,231,2019-11-28,True
4643,Ronald,Mcbride,1998-05-16,Female,***-***-5412,(722) 494-2521 x765,lindsayclark@example.net,Lawyer,30K-60K,Mass Market,Branch,206,2019-05-07,True
4644,Thomas,Knox,1966-11-30,Male,***-***-9592,+1 (536) 640-4143,xtaylor@example.com,Doctor,60K-100K,Emerging Affluent,Branch,89,2015-01-20,True
4645,Joseph,Jackson,1983-10-07,Female,***-***-2596,+1 (396) 007-4965,rubenblack@example.org,Government Employee,60K-100K,Mass Market,Online,220,2016-10-16,True
4646,Jake,Mckenzie,1993-02-20,Male,***-***-3450,866-043-1838 x786,rroach@example.org,Lawyer,30K-60K,Mass Market,Online,120,2019-10-15,True
4647,Mary,Alexander,1986-08-26,Female,***-***-5876,592.703.3416,shopkins@example.org,Teacher,60K-100K,Emerging Affluent,Online,195,2015-09-29,True
4648,Joseph,Weaver,1960-07-02,Female,***-***-2570,101-604-0914,jacksoncolleen@example.org,Accountant,60K-100K,Emerging Affluent,Branch,118,2020-01-04,False
4649,Catherine,Bailey,1995-11-06,Male,***-***-3649,(152) 666-8871 x252,rebeccabrown@example.com,Doctor,<30K,Mass Market,Branch,183,2020-12-01,True
4650,Amy,Chavez,1994-08-08,Female,***-***-3855,+1 (574) 228-4024,devin84@example.com,Truck Driver,60K-100K,Mass Market,Branch,250,2021-09-27,True
4651,Christopher,Green,1947-08-18,Female,***-***-4037,729-991-7536,jeffreyking@example.net,Engineer,30K-60K,Mass Market,Mobile App,193,2018-09-15,True
4652,Kevin,Burns,1959-11-15,Female,***-***-4445,1 (126) 290-5808,nguyenstephanie@example.net,Construction Worker,<30K,Mass Market,Referral,133,2015-08-10,True
4653,Edward,Stevens,1980-07-13,Non-binary,***-***-7121,(548) 283-5220,daniel04@example.org,Business Owner,60K-100K,Emerging Affluent,Online,179,2019-10-16,True
4654,Jennifer,Blackburn,1957-05-31,Male,***-***-6561,1-196-027-3845,rcopeland@example.com,Student,60K-100K,Mass Market,Referral,79,2021-04-19,True
4655,Anthony,Murphy,1958-04-18,Female,***-***-5676,(207) 931-3457,samanthahansen@example.com,Construction Worker,30K-60K,Mass Market,Online,60,2021-10-31,True
4656,Deborah,Larson,1940-08-27,Female,***-***-8347,(122) 271-5759 x691,belllori@example.com,Government Employee,200K+,High Net Worth,Branch,228,2016-03-16,True
4657,Patricia,Perry,1982-07-02,Female,***-***-3610,455-162-2958,david57@example.com,Business Owner,30K-60K,Mass Market,Branch,173,2020-09-10,True
4658,Nichole,Dixon,1951-09-13,Female,***-***-4483,1 (717) 025-2115,robbinsdebra@example.org,Retail Worker,60K-100K,Mass Market,Online,222,2016-10-08,True
4659,Bobby,Rojas,1943-09-19,Male,***-***-7841,1-580-888-6850,xwillis@example.net,Manager,<30K,Mass Market,Branch,168,2019-02-23,True
4660,Judith,Miller,1993-12-15,Female,***-***-1746,558.124.9196,gaywilliam@example.org,Retired,100K-200K,Emerging Affluent,Branch,100,2017-10-27,True
4661,Yvonne,Nguyen,1966-02-02,Male,***-***-8089,(542) 298-3124,gonzalesmary@example.org,Doctor,100K-200K,High Net Worth,Referral,243,2015-06-08,True
4662,Shawn,Sloan,2007-05-07,Female,***-***-6685,1-691-242-3495,amanda22@example.org,Nurse,60K-100K,Mass Market,Branch,156,2017-07-25,True
4663,Suzanne,Hill,1976-11-28,Male,***-***-7299,799.754.9286,kelleralisha@example.net,Accountant,100K-200K,Emerging Affluent,Mobile App,179,2021-10-08,True
4664,Jeffrey,Tucker,2001-08-23,Male,***-***-1736,517-351-9986 x028,jennifer42@example.com,Engineer,30K-60K,Mass Market,Branch,138,2019-06-15,True
4665,Zachary,Gordon,1980-06-30,Male,***-***-9351,+1 (453) 323-5122,hamiltonrichard@example.com,Retail Worker,30K-60K,Mass Market,Branch,118,2016-08-30,True
4666,Kelly,Johnson,1943-05-04,Male,***-***-6101,1 (112) 654-4033,eddie61@example.net,Retail Worker,200K+,High Net Worth,Branch,221,2020-09-12,True
4667,Laura,Carr,1950-02-24,Male,***-***-2735,834-619-4490 x048,heathergray@example.com,Business Owner,30K-60K,Mass Market,Branch,77,2017-02-19,True
4668,Kristina,Stephens,1994-01-01,Male,***-***-6705,574-097-3654,abigailmartin@example.net,Retail Worker,60K-100K,Mass Market,Online,92,2021-07-02,True
4669,Christopher,Walker,1989-05-04,Female,***-***-5731,1 (668) 374-5084,carolynpatel@example.org,Teacher,60K-100K,Mass Market,Online,208,2020-05-16,True
4670,Paul,Miller,1986-11-02,Female,***-***-7183,707.239.3664,lovetyler@example.com,Software Developer,200K+,High Net Worth,Referral,168,2020-11-07,True
4671,Megan,Brown,1964-07-16,Non-binary,***-***-9515,(906) 139-7568 x458,garrett48@example.com,Retail Worker,100K-200K,High Net Worth,Online,163,2018-03-10,True
4672,Connor,Rollins,1975-06-05,Male,***-***-4366,(977) 212-0347,michael44@example.org,Retired,30K-60K,Mass Market,Branch,173,2019-05-13,True
4673,Rose,Flowers,1968-07-03,Male,***-***-2485,1-709-967-3470,pruittlee@example.org,Student,100K-200K,Emerging Affluent,Mobile App,221,2020-01-31,True
4674,Brent,May,1941-05-08,Male,***-***-5799,(574) 307-1547 x862,mariamelton@example.com,Manager,60K-100K,Mass Market,Branch,209,2018-06-03,True
4675,John,Anderson,1965-09-02,Female,***-***-1594,(557) 687-9935 x279,johnwilliams@example.com,Retired,30K-60K,Mass Market,Referral,133,2016-09-11,True
4676,Cassandra,Alexander,1986-07-14,Female,***-***-5901,695.988.3594,lneal@example.org,Engineer,<30K,Mass Market,Branch,211,2018-12-13,False
4677,Tony,Gibbs,1954-04-22,Female,***-***-8238,1-605-330-2490,spenceamanda@example.net,Truck Driver,60K-100K,Emerging Affluent,Online,146,2015-12-07,True
4678,Cynthia,Williams,2005-06-27,Male,***-***-9493,1-305-947-9678,kimberly08@example.com,Manager,100K-200K,Emerging Affluent,Online,104,2020-06-09,True
4679,William,Mitchell,1990-05-29,Male,***-***-4865,(260) 987-0094,steveramirez@example.org,Construction Worker,60K-100K,Emerging Affluent,Referral,117,2018-09-27,True
4680,Amber,Smith,1986-11-12,Male,***-***-3967,+1 (392) 532-6816,andrew16@example.net,Accountant,60K-100K,Mass Market,Branch,178,2018-02-26,True
4681,Lynn,Blackwell,1978-10-22,Male,***-***-4402,911-644-9983 x830,yjackson@example.com,Retail Worker,<30K,Mass Market,Branch,123,2021-12-19,True
4682,Randy,Poole,1943-09-25,Male,***-***-2632,(465) 210-1705 x375,huffmanalison@example.org,Software Developer,60K-100K,Mass Market,Branch,59,2020-08-17,True
4683,William,Smith,1976-10-15,Female,***-***-7354,(655) 731-6348 x399,hopkinsstephanie@example.com,Manager,60K-100K,Mass Market,Mobile App,121,2018-02-24,True
4684,Heather,Garza,1955-07-14,Female,***-***-7149,+1 (960) 266-7418,steven70@example.net,Manager,30K-60K,Mass Market,Branch,144,2019-10-06,True
4685,Anna,Smith,1971-07-23,Female,***-***-9115,(937) 785-4531 x929,kimberly35@example.org,Engineer,<30K,Mass Market,Mobile App,135,2017-08-23,True
4686,Elizabeth,Meyer,2007-03-01,Female,***-***-4731,+1 (463) 812-7999,kbell@example.com,Retail Worker,30K-60K,Mass Market,Mobile App,75,2018-01-11,True
4687,Renee,Mckee,1975-02-26,Male,***-***-6111,+1 (413) 215-0735,dawsondaniel@example.org,Doctor,60K-100K,Emerging Affluent,Online,150,2020-03-31,True
4688,Benjamin,Velez,1981-07-29,Male,***-***-8710,1 (117) 933-4974,tanneralexander@example.net,Nurse,100K-200K,High Net Worth,Mobile App,116,2015-03-28,True
4689,Wendy,Powell,1949-01-06,Male,***-***-7645,948 821 4945,evanseric@example.org,Government Employee,30K-60K,Mass Market,Branch,80,2019-08-18,False
4690,Joseph,Richards,2004-12-24,Female,***-***-8754,1 (338) 584-2576,stephanienash@example.org,Retail Worker,60K-100K,Mass Market,Mobile App,93,2021-05-03,True
4691,Jeffrey,Fry,1965-06-08,Female,***-***-4694,(645) 378-6186 x099,fmartin@example.org,Manager,<30K,Mass Market,Branch,142,2015-04-03,True
4692,Patricia,Jones,1963-11-20,Female,***-***-4438,697-713-0427,cookroy@example.net,Lawyer,60K-100K,Emerging Affluent,Online,163,2018-12-05,True
4693,Danielle,Bates,1986-05-19,Female,***-***-9000,(516) 199-0237 x754,iwells@example.org,Student,100K-200K,Emerging Affluent,Mobile App,102,2021-05-10,True
4694,John,Carter,1993-04-24,Female,***-***-1015,1-407-573-4927,michaelthompson@example.net,Lawyer,<30K,Mass Market,Referral,53,2016-06-27,True
4695,Nathan,Meyers,1984-05-07,Male,***-***-6458,(682) 982-4848,scook@example.net,Truck Driver,60K-100K,Emerging Affluent,Referral,151,2019-11-12,True
4696,Candace,Brown,1962-12-03,Male,***-***-7516,1 (291) 878-8403,rgray@example.org,Retail Worker,30K-60K,Mass Market,Online,152,2015-02-06,True
4697,Matthew,Ramsey,2005-05-28,Male,***-***-5742,(191) 151-9679,jamesaustin@example.org,Nurse,60K-100K,Emerging Affluent,Branch,112,2021-01-23,True
4698,Ryan,Burch,1958-01-13,Female,***-***-8689,336 287 5740,louis10@example.com,Business Owner,30K-60K,Mass Market,Mobile App,240,2016-07-18,True
4699,Heidi,Erickson,1998-11-27,Female,***-***-2489,1-745-823-5057,jerry37@example.net,Business Owner,30K-60K,Mass Market,Branch,234,2018-12-05,True
4700,Devin,Meadows,2003-05-15,Female,***-***-4543,1 (808) 341-0766,nathan84@example.com,Nurse,<30K,Mass Market,Online,224,2017-11-13,True
4701,Melanie,Orr,1952-06-01,Female,***-***-6404,(341) 973-8134 x929,khughes@example.com,Accountant,200K+,Private Banking,Branch,117,2015-09-07,True
4702,Michael,Sloan,1974-03-17,Male,***-***-1913,(341) 162-8968,kathryngarcia@example.net,Engineer,30K-60K,Mass Market,Branch,99,2020-11-08,True
4703,Nancy,Mcdonald,1979-12-20,Male,***-***-4863,(974) 247-1803 x067,lindsaydickerson@example.com,Retail Worker,60K-100K,Emerging Affluent,Branch,201,2018-05-02,True
4704,Brittany,Griffin,1975-10-05,Male,***-***-6287,1 (414) 671-6749,tjoyce@example.com,Truck Driver,60K-100K,Emerging Affluent,Branch,175,2018-06-18,False
4705,Stephen,Hoffman,1989-07-10,Male,***-***-8998,483-969-3467 x178,juanbrown@example.org,Construction Worker,30K-60K,Mass Market,Online,65,2021-07-31,True
4706,Angela,Barnes,1989-11-20,Male,***-***-6945,806-126-9069 x623,wolftravis@example.net,Manager,60K-100K,Emerging Affluent,Online,121,2018-02-26,True
4707,Andrew,Alexander,1961-11-09,Male,***-***-4890,1 (342) 672-6289,acostathomas@example.org,Truck Driver,30K-60K,Mass Market,Branch,175,2020-05-23,False
4708,Jonathan,Hutchinson,1967-05-31,Female,***-***-7904,1 (768) 451-0497,reedjessica@example.com,Teacher,100K-200K,Emerging Affluent,Online,250,2016-03-23,True
4709,Samantha,Martinez,1994-12-19,Female,***-***-8711,1 (582) 548-0805,lance35@example.com,Student,30K-60K,Mass Market,Online,167,2018-12-09,True
4710,Edward,Atkinson,1943-10-02,Male,***-***-5577,1 (362) 740-9921,tammycampbell@example.org,Truck Driver,60K-100K,Mass Market,Branch,91,2016-03-27,True
4711,Audrey,Davis,1971-04-16,Female,***-***-2355,+1 (831) 860-8297,fullerjennifer@example.com,Manager,200K+,High Net Worth,Online,134,2019-11-22,True
4712,Jennifer,Conner,1979-01-09,Female,***-***-1449,787 526 7654,rachel20@example.org,Construction Worker,30K-60K,Mass Market,Online,231,2020-07-18,True
4713,Parker,Schwartz,1979-11-01,Non-binary,***-***-5903,328-122-8569 x383,jasongarcia@example.net,Teacher,200K+,Private Banking,Branch,137,2019-01-12,False
4714,Kimberly,Bailey,1945-12-25,Male,***-***-1430,1-454-699-4333,hannahgoodwin@example.org,Doctor,30K-60K,Mass Market,Referral,216,2017-08-31,True
4715,Amanda,Mueller,1961-10-20,Male,***-***-7799,316-538-8783,melissa58@example.org,Government Employee,60K-100K,Mass Market,Branch,208,2016-07-07,True
4716,Amy,Kim,1951-03-18,Male,***-***-6603,(910) 389-4059 x374,george75@example.net,Doctor,30K-60K,Mass Market,Mobile App,237,2017-04-16,True
4717,Jill,Reid,1998-09-22,Female,***-***-6983,888-304-1031 x543,scottlozano@example.com,Construction Worker,100K-200K,Emerging Affluent,Online,238,2021-02-15,True
4718,Carrie,Johnson,1941-11-26,Female,***-***-5390,1 (331) 616-3633,vanessasutton@example.com,Retail Worker,100K-200K,Emerging Affluent,Online,143,2021-04-29,True
4719,Erik,Jacobson,1961-01-26,Male,***-***-4686,387-754-0227 x949,gonzalezstacey@example.org,Nurse,<30K,Mass Market,Referral,225,2019-10-30,True
4720,Sarah,Owens,1984-05-09,Female,***-***-5972,1-391-848-7499,jamescastillo@example.net,Doctor,<30K,Mass Market,Mobile App,151,2017-06-01,True
4721,Rose,Bishop,2007-07-21,Female,***-***-5405,1 (749) 079-2286,adamyoung@example.org,Doctor,30K-60K,Mass Market,Branch,144,2021-05-21,False
4722,Elizabeth,Gomez,1967-09-23,Female,***-***-3283,913-163-3127 x943,vperez@example.com,Software Developer,30K-60K,Mass Market,Mobile App,220,2018-04-29,True
4723,Brandy,Stuart,1997-04-25,Female,***-***-5328,143.964.9468,lisahudson@example.net,Government Employee,30K-60K,Mass Market,Online,79,2019-06-17,True
4724,Jeffrey,King,1982-10-11,Male,***-***-5968,1 (927) 955-2644,tammy88@example.net,Teacher,<30K,Mass Market,Branch,219,2017-02-09,True
4725,Linda,Roberts,1969-09-07,Female,***-***-5346,(681) 249-7074,melissa26@example.com,Engineer,30K-60K,Mass Market,Referral,196,2021-03-01,True
4726,Janet,Benjamin,1989-05-13,Female,***-***-6323,727 016 4081,qjones@example.com,Construction Worker,60K-100K,Mass Market,Branch,234,2021-05-31,True
4727,Spencer,Matthews,1944-03-24,Non-binary,***-***-2100,+1 (933) 874-6893,simmonsangela@example.com,Accountant,30K-60K,Mass Market,Mobile App,127,2017-02-25,True
4728,Jacqueline,Caldwell,1976-07-21,Male,***-***-2166,157 573 2369,keyandrew@example.org,Retail Worker,60K-100K,Emerging Affluent,Branch,233,2019-03-07,True
4729,Jennifer,Meyers,1944-04-20,Female,***-***-9740,+1 (793) 428-0090,jbailey@example.org,Manager,100K-200K,Emerging Affluent,Referral,58,2019-10-29,True
4730,April,Stephens,1969-12-29,Female,***-***-4052,555 024 4800,patriciahale@example.com,Nurse,100K-200K,High Net Worth,Mobile App,92,2021-08-02,True
4731,Lauren,Mendoza,1971-12-27,Male,***-***-8124,994-403-1311 x875,hector85@example.org,Software Developer,100K-200K,Emerging Affluent,Referral,222,2018-10-14,True
4732,Grace,Moore,1980-04-06,Male,***-***-1490,1-665-505-2352,pauldecker@example.org,Software Developer,30K-60K,Mass Market,Online,239,2015-12-22,True
4733,Jesse,Foster,1980-01-15,Non-binary,***-***-9580,(211) 199-5928 x746,adamschad@example.com,Construction Worker,<30K,Mass Market,Branch,151,2015-03-02,True
4734,Jesse,Gonzalez,1971-02-15,Male,***-***-1323,1 (296) 594-9795,kimberly51@example.org,Engineer,30K-60K,Mass Market,Branch,200,2021-06-16,True
4735,Brenda,Jacobs,1982-02-22,Female,***-***-2169,916-395-1583,april62@example.com,Student,<30K,Mass Market,Mobile App,126,2021-11-26,True
4736,James,Woodward,1981-12-29,Female,***-***-7787,(176) 776-2172 x027,marc77@example.net,Accountant,30K-60K,Mass Market,Branch,118,2017-11-05,True
4737,Richard,Rivera,1966-10-09,Non-binary,***-***-2229,507-089-6591,wreed@example.net,Engineer,<30K,Mass Market,Mobile App,145,2017-07-21,True
4738,David,Perry,2007-05-09,Male,***-***-7341,+1 (111) 088-1350,rodriguezsamantha@example.net,Truck Driver,30K-60K,Mass Market,Branch,161,2019-12-21,True
4739,Matthew,Scott,1974-05-03,Male,***-***-2179,+1 (915) 253-2198,joshua27@example.org,Retail Worker,100K-200K,Emerging Affluent,Online,196,2020-09-10,True
4740,Joshua,Cox,1976-01-31,Male,***-***-6615,247-323-9837 x278,daniellerush@example.net,Construction Worker,30K-60K,Mass Market,Branch,150,2020-10-12,True
4741,Brooke,Bailey,1989-05-09,Male,***-***-8714,(340) 523-2777 x474,ymiller@example.net,Business Owner,200K+,Private Banking,Branch,104,2021-02-15,True
4742,Sue,Mooney,1951-08-31,Female,***-***-6334,675-308-3429 x661,jessicalewis@example.org,Engineer,60K-100K,Mass Market,Online,229,2017-03-18,True
4743,Michele,Oneal,1992-09-12,Male,***-***-4277,571.154.7655,perkinsashley@example.com,Software Developer,30K-60K,Mass Market,Mobile App,98,2015-06-09,True
4744,Jessica,Torres,2002-07-01,Male,***-***-3896,267 944 4799,iolson@example.net,Accountant,30K-60K,Mass Market,Mobile App,191,2017-04-24,True
4745,Michael,Robinson,1981-05-05,Male,***-***-4772,(246) 283-4572,nashcarly@example.org,Business Owner,60K-100K,Mass Market,Branch,60,2018-05-07,True
4746,Jeremy,Jones,1976-01-09,Male,***-***-2218,709.239.8096,laurawalker@example.com,Business Owner,<30K,Mass Market,Mobile App,76,2019-05-09,False
4747,Ronnie,Morrison,1990-10-16,Female,***-***-9275,187.961.0040,williampierce@example.net,Teacher,60K-100K,Mass Market,Branch,235,2021-03-13,True
4748,Maria,Wong,1998-01-29,Female,***-***-4026,534-353-5995,lopezellen@example.org,Doctor,60K-100K,Emerging Affluent,Online,129,2018-08-23,True
4749,Tina,Carrillo,1943-06-06,Female,***-***-5336,242-443-3307,brenda50@example.com,Retired,30K-60K,Mass Market,Branch,232,2018-06-12,True
4750,Kristen,Berry,1984-12-04,Male,***-***-8102,(763) 841-6402,roweelizabeth@example.org,Retired,<30K,Mass Market,Online,151,2018-05-31,True
4751,Michael,Diaz,1984-04-03,Male,***-***-3802,968-533-3942,cindy00@example.net,Lawyer,100K-200K,High Net Worth,Online,85,2015-10-15,True
4752,Sean,Davis,1965-03-22,Female,***-***-9154,1 (179) 469-2521,michele83@example.org,Lawyer,60K-100K,Emerging Affluent,Online,220,2016-08-07,True
4753,Roy,Evans,1959-02-27,Female,***-***-5119,(640) 752-9912,patricia15@example.net,Engineer,60K-100K,Mass Market,Online,108,2020-01-29,True
4754,Jessica,Roberts,1950-01-19,Female,***-***-6823,(639) 054-3048 x037,shepardelizabeth@example.com,Software Developer,<30K,Mass Market,Online,65,2016-09-07,True
4755,Tyler,Foster,1983-12-16,Male,***-***-3686,+1 (111) 272-1282,allentina@example.org,Engineer,60K-100K,Emerging Affluent,Branch,89,2020-09-12,True
4756,Stephen,Powell,1959-08-24,Female,***-***-7572,(615) 627-3662,cchase@example.net,Engineer,200K+,High Net Worth,Mobile App,194,2016-10-20,True
4757,Tara,Massey,1943-09-05,Female,***-***-1326,359 403 7927,derek54@example.com,Doctor,30K-60K,Mass Market,Branch,223,2016-08-02,True
4758,Derek,Little,1989-03-11,Non-binary,***-***-7407,829.758.4288,cody89@example.net,Government Employee,<30K,Mass Market,Online,244,2019-06-04,True
4759,Michelle,Patton,1958-11-30,Female,***-***-6676,128.409.7256,oking@example.net,Engineer,100K-200K,High Net Worth,Online,230,2019-02-25,True
4760,Randall,Compton,1969-09-08,Male,***-***-1434,182 464 0906,hillmeghan@example.com,Retired,200K+,High Net Worth,Branch,63,2018-01-12,True
4761,Jack,Levine,1999-10-05,Male,***-***-9274,1 (277) 659-0556,barneskristin@example.org,Business Owner,<30K,Mass Market,Branch,145,2020-10-21,True
4762,Amanda,Mitchell,2008-01-28,Male,***-***-2106,(937) 133-6362,courtney40@example.net,Business Owner,100K-200K,Emerging Affluent,Branch,105,2016-06-13,True
4763,Michelle,Stevenson,1958-09-03,Female,***-***-1693,(713) 803-3856,stephanie90@example.org,Software Developer,30K-60K,Mass Market,Online,199,2018-11-08,True
4764,Maurice,Hanson,1995-04-20,Female,***-***-4448,585 724 6366,erhodes@example.org,Truck Driver,60K-100K,Mass Market,Online,118,2021-04-07,True
4765,Ronnie,Kim,1982-01-15,Female,***-***-2533,1-856-296-2559,daviddiaz@example.net,Teacher,30K-60K,Mass Market,Referral,162,2018-03-20,True
4766,Thomas,Peters,1942-01-20,Male,***-***-9088,+1 (879) 645-3730,quinntammy@example.net,Retail Worker,30K-60K,Mass Market,Online,101,2015-05-05,True
4767,Miguel,Stafford,1947-01-19,Female,***-***-3905,954.794.7327,knighttasha@example.com,Lawyer,<30K,Mass Market,Branch,234,2018-09-28,True
4768,Jillian,Steele,1947-06-11,Male,***-***-7955,1 (421) 816-7548,ysheppard@example.com,Software Developer,100K-200K,High Net Worth,Branch,160,2015-05-20,True
4769,Brooke,Cardenas,1995-07-15,Female,***-***-6324,(527) 779-5919 x343,john68@example.com,Teacher,30K-60K,Mass Market,Mobile App,114,2021-07-26,True
4770,Charles,Nunez,1941-05-08,Male,***-***-1017,1-954-906-1812,reginacook@example.com,Doctor,60K-100K,Emerging Affluent,Branch,65,2020-03-12,True
4771,Melissa,Saunders,1988-08-01,Male,***-***-1034,+1 (914) 364-7389,philipavila@example.com,Teacher,<30K,Mass Market,Branch,213,2015-06-01,True
4772,Wendy,Harvey,1966-06-25,Male,***-***-7635,519 317 8377,lewisalyssa@example.org,Engineer,100K-200K,High Net Worth,Online,208,2018-01-09,True
4773,Nicholas,Strong,1992-04-15,Male,***-***-7562,(918) 511-4452,mmartin@example.com,Truck Driver,60K-100K,Mass Market,Branch,55,2019-06-27,True
4774,Donna,Zuniga,1979-12-23,Male,***-***-5733,1-960-190-4675,calderonchristopher@example.com,Student,30K-60K,Mass Market,Referral,153,2019-01-07,True
4775,Melissa,Coleman,2000-12-03,Male,***-***-8273,(168) 060-1415,dhenry@example.net,Nurse,30K-60K,Mass Market,Online,55,2017-05-11,True
4776,Franklin,Hanson,1967-02-18,Male,***-***-3950,(773) 965-5840 x791,isabel77@example.org,Doctor,100K-200K,High Net Worth,Online,156,2020-07-25,True
4777,William,Evans,1953-06-09,Male,***-***-9862,+1 (744) 113-0424,thomasgabrielle@example.net,Doctor,30K-60K,Mass Market,Mobile App,115,2017-02-06,True
4778,Susan,Thomas,1971-03-11,Male,***-***-5496,275-799-0030 x143,adrienne53@example.net,Retail Worker,60K-100K,Emerging Affluent,Branch,206,2020-11-26,False
4779,Noah,Martin,1983-03-22,Male,***-***-5976,775.110.4803,cbauer@example.org,Accountant,60K-100K,Mass Market,Branch,238,2018-09-02,True
4780,Jerry,Larsen,1944-03-01,Female,***-***-1606,661.818.8459,pholt@example.net,Lawyer,30K-60K,Mass Market,Mobile App,66,2020-03-05,True
4781,Mark,Miller,1958-05-26,Male,***-***-4540,456.764.5198,stevenscaitlin@example.org,Teacher,30K-60K,Mass Market,Online,106,2015-06-09,True
4782,Michelle,Briggs,1960-12-02,Female,***-***-8982,885 970 3370,kimberly48@example.org,Doctor,30K-60K,Mass Market,Mobile App,138,2017-11-03,True
4783,James,Krueger,1980-06-24,Male,***-***-3615,159-767-7534,michael59@example.net,Teacher,30K-60K,Mass Market,Referral,160,2019-03-15,True
4784,Gary,Marquez,1974-06-14,Male,***-***-7194,994 147 2012,robertwalton@example.com,Government Employee,60K-100K,Emerging Affluent,Online,132,2019-02-23,True
4785,Ashley,Wheeler,1954-08-14,Female,***-***-7906,900 043 5653,melissamartinez@example.org,Retail Worker,60K-100K,Emerging Affluent,Online,244,2021-08-23,True
4786,Dylan,Quinn,1989-01-30,Female,***-***-5924,(278) 927-5928,michael01@example.net,Student,60K-100K,Mass Market,Branch,137,2017-10-28,True
4787,Christopher,Cruz,1962-04-20,Female,***-***-5157,118-006-4485,lewissavannah@example.org,Truck Driver,30K-60K,Mass Market,Mobile App,150,2015-12-22,True
4788,Randall,Smith,1953-02-07,Male,***-***-1713,1 (159) 859-5489,christopher72@example.net,Nurse,<30K,Mass Market,Online,154,2021-11-02,True
4789,Jennifer,King,1958-01-17,Female,***-***-6645,1-698-437-7450,erinmartin@example.net,Retired,200K+,Private Banking,Mobile App,56,2015-01-01,True
